id,source,category,title,project_name,project_num,pub_date,purchaser,agency,winner,win_amount,win_date,address,province,city,county,metadata
ZHON_000046,zhongbiao,未知,邓村乡2026年度集镇及压缩站垃圾清运清扫服务项目成交结果公告,邓村乡2026年度集镇及压缩站垃圾清运清扫服务项目成交结果公告,未知,2025/12/29,宜昌市夷陵区邓村乡党群服务中心（宜昌市夷陵区邓村乡退役军人服务站）,未知,湖北环美环境治理有限责任公司,54.59,未知,全国,未知,宜昌市,夷陵区,"{""address"": ""全国"", ""buyer_contact"": ""15572788667"", ""city"": ""宜昌市"", ""contract_sign_date"": ""2025年12月29日 18:21"", ""county"": ""夷陵区"", ""file_name"": ""zhongbiao_1767007700_18.txt"", ""id"": 96.0, ""industry"": ""服务业"", ""main_target_name"": ""服务"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""代理机构联系方式: 19172280589"", ""performance_info"": ""1年（2026年1月1日至2026年12月31日止）"", ""procurement_method"": ""公开招标"", ""project_name"": ""邓村乡2026年度集镇及压缩站垃圾清运清扫服务项目成交结果公告"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""宜昌市夷陵区邓村乡党群服务中心（宜昌市夷陵区邓村乡退役军人服务站）"", ""source"": ""zhongbiao"", ""specs"": ""详见竞争性磋商文件"", ""stage"": ""成交结果公告"", ""supplier_address"": ""宜昌市夷陵区小溪塔东湖路12号"", ""supplier_contact"": ""杜郑妃"", ""title"": ""邓村乡2026年度集镇及压缩站垃圾清运清扫服务项目成交结果公告"", ""win_amount"": ""54.59"", ""winner"": ""湖北环美环境治理有限责任公司""}"
ZHON_000047,zhongbiao,未知,植土所汽车租赁服务中标（成交）结果公告,植土所汽车租赁服务中标（成交）结果公告,未知,2025/12/29,湖北省农业科学院植保土肥研究所,未知,武汉永锋汽车服务有限公司,96,未知,湖北省,湖北省,武汉市,洪山区,"{""address"": ""湖北省"", ""buyer_contact"": ""13886062433"", ""city"": ""武汉市"", ""contract_sign_date"": ""2025年12月29日 18:08"", ""county"": ""洪山区"", ""file_name"": ""zhongbiao_1767007759_10.txt"", ""id"": 107.0, ""industry"": ""服务业"", ""main_target_name"": ""服务"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""代理机构联系方式: 18571359161"", ""performance_info"": ""详见采购文件"", ""procurement_method"": ""公开招标"", ""project_name"": ""植土所汽车租赁服务中标（成交）结果公告"", ""province"": ""湖北省"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""湖北省农业科学院植保土肥研究所"", ""source"": ""zhongbiao"", ""specs"": ""详见采购文件"", ""stage"": ""结果公告"", ""supplier_address"": ""湖北省武汉市洪山区狮子山街马湖丰华苑7栋1层2号"", ""supplier_contact"": ""张舒"", ""title"": ""植土所汽车租赁服务中标（成交）结果公告"", ""win_amount"": ""96"", ""winner"": ""武汉永锋汽车服务有限公司""}"
ZHON_000048,zhongbiao,未知,湖北师范大学2026年零星维修项目（水电类）成交公告,湖北师范大学2026年零星维修项目（水电类）成交公告,未知,2025/12/29,湖北师范大学,未知,中亿建设（安阳）有限公司,94,未知,湖北省,河南省,安阳市,北关区,"{""address"": ""湖北省"", ""buyer_contact"": ""13797778975"", ""city"": ""安阳市"", ""contract_sign_date"": ""2025年12月29日 18:08"", ""county"": ""北关区"", ""file_name"": ""zhongbiao_1767007762_11.txt"", ""id"": 108.0, ""industry"": ""其他"", ""main_target_name"": ""其他"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""代理机构联系方式: 彭工 0714-6309188"", ""performance_info"": ""详见合同"", ""procurement_method"": ""公开招标"", ""project_name"": ""湖北师范大学2026年零星维修项目（水电类）成交公告"", ""province"": ""河南省"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""湖北师范大学"", ""source"": ""zhongbiao"", ""specs"": ""详见招标文件"", ""stage"": ""成交公告"", ""supplier_address"": ""河南省安阳市北关区中华路与永兴路交叉口建筑业总部大厦4楼4342-2室"", ""supplier_contact"": ""彭工"", ""title"": ""湖北师范大学2026年零星维修项目（水电类）成交公告"", ""win_amount"": ""94"", ""winner"": ""中亿建设（安阳）有限公司""}"
ZHON_000049,zhongbiao,竞争性磋商,荆门市公路交通站运维服务竞争性磋商成交结果公告,荆门市公路交通站运维服务竞争性磋商成交结果公告,未知,2025/12/29,荆门市生态环境局,未知,聚光科技（杭州）股份有限公司,19.58,未知,湖北省,湖北省,杭州市,滨江区,"{""address"": ""湖北省"", ""buyer_contact"": ""18064285102"", ""category"": ""竞争性磋商"", ""city"": ""杭州市"", ""contract_sign_date"": ""2025年12月29日 18:08"", ""county"": ""滨江区"", ""file_name"": ""zhongbiao_1767007767_12.txt"", ""id"": 109.0, ""industry"": ""交通运输"", ""main_target_name"": ""服务"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""代理机构联系方式: 0724-2225656"", ""performance_info"": ""12个月。"", ""procurement_method"": ""公开招标"", ""project_name"": ""荆门市公路交通站运维服务竞争性磋商成交结果公告"", ""province"": ""湖北省"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""荆门市生态环境局"", ""source"": ""zhongbiao"", ""specs"": ""为荆门市公路交通空气自动站设备运维，包括常规6参数设备、非甲烷总烃、苯系物、黑碳仪等分析设备及相关辅助设备维护及数据审核分析，具体要求详见竞争性磋商文件。"", ""stage"": ""成交结果公告"", ""supplier_address"": ""杭州市滨江区滨安路760号"", ""supplier_contact"": ""王工"", ""title"": ""荆门市公路交通站运维服务竞争性磋商成交结果公告"", ""win_amount"": ""19.58"", ""winner"": ""聚光科技（杭州）股份有限公司""}"
ZHON_000050,zhongbiao,未知,省属重点医院先进医疗设备更新项目（二）结果公告（采购包1）,省属重点医院先进医疗设备更新项目（二）,HNZJC2025-HW(HK)-109,2025/12/29,海南省老年病医院,中技建设咨询有限公司,广东广弘医药有限公司,4000800,未知,海南省,海南省,广州市,荔湾区,"{""address"": ""海南省"", ""agency"": ""中技建设咨询有限公司"", ""city"": ""广州市"", ""contract_number"": ""HNZJC2025-HW(HK)-109"", ""contract_sign_date"": ""2025年12月29日 18:08"", ""county"": ""荔湾区"", ""file_name"": ""zhongbiao_1767007771_13.txt"", ""id"": 110.0, ""industry"": ""医疗健康"", ""main_target_name"": ""品牌"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""海南省海口市美兰区五指山路和谐家园A栋2单元701室 代理机构联系方式: 0898-66779927"", ""performance_info"": ""详见合同"", ""procurement_method"": ""公开招标"", ""project_name"": ""省属重点医院先进医疗设备更新项目（二）"", ""project_num"": ""HNZJC2025-HW(HK)-109"", ""province"": ""海南省"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""海南省老年病医院"", ""source"": ""zhongbiao"", ""specs"": ""详见招标文件"", ""supplier_address"": ""广州市荔湾区南岸路栅外街14号自编1栋"", ""supplier_contact"": ""9143000073050282X5"", ""title"": ""省属重点医院先进医疗设备更新项目（二）结果公告（采购包1）"", ""win_amount"": ""4000800"", ""winner"": ""广东广弘医药有限公司""}"
ZHON_000051,zhongbiao,未知,2025年郧西县全民健身设施器材采购与安装项目中标成交公告,2025年郧西县全民健身设施器材采购与安装项目中标成交公告,未知,2025/12/29,郧西县文化和旅游局本级,未知,湖北省佳盛科教设备有限公司,78.9,未知,湖北省,湖北省,十堰市,郧西县,"{""address"": ""湖北省"", ""buyer_contact"": ""15607282288"", ""city"": ""十堰市"", ""contract_sign_date"": ""2025年12月29日 18:08"", ""county"": ""郧西县"", ""file_name"": ""zhongbiao_1767007778_15.txt"", ""id"": 112.0, ""industry"": ""设备采购"", ""main_target_name"": ""其他"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""代理机构联系方式: 17683947388"", ""performance_info"": ""详见合同"", ""procurement_method"": ""公开招标"", ""project_name"": ""2025年郧西县全民健身设施器材采购与安装项目中标成交公告"", ""province"": ""湖北省"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""郧西县文化和旅游局本级"", ""source"": ""zhongbiao"", ""specs"": ""详见招标文件"", ""stage"": ""成交公告"", ""supplier_address"": ""湖北省十堰市郧西县城关镇南二街"", ""supplier_contact"": ""黄林"", ""title"": ""2025年郧西县全民健身设施器材采购与安装项目中标成交公告"", ""win_amount"": ""78.90"", ""winner"": ""湖北省佳盛科教设备有限公司""}"
ZHON_000052,zhongbiao,未知,五峰交管大队驾驶人理论考场建设项目成交公示,五峰交管大队驾驶人理论考场建设项目成交公示,未知,2025/12/29,五峰土家族自治县公安局本级,未知,郑州市加滋杰信息技术有限公司,11.95,未知,全国,未知,未知,中原区,"{""address"": ""全国"", ""buyer_contact"": ""15090870841"", ""contract_sign_date"": ""2025年12月29日 18:07"", ""county"": ""中原区"", ""file_name"": ""zhongbiao_1767007781_16.txt"", ""id"": 113.0, ""industry"": ""建筑工程"", ""main_target_name"": ""其他"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""代理机构联系方式: 0717-5759235"", ""performance_info"": ""详见合同"", ""procurement_method"": ""公开招标"", ""project_name"": ""五峰交管大队驾驶人理论考场建设项目成交公示"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""五峰土家族自治县公安局本级"", ""source"": ""zhongbiao"", ""specs"": ""详见招标文件"", ""stage"": ""公示"", ""supplier_address"": ""中原区"", ""supplier_contact"": ""张光宇"", ""title"": ""五峰交管大队驾驶人理论考场建设项目成交公示"", ""win_amount"": ""11.95"", ""winner"": ""郑州市加滋杰信息技术有限公司""}"
ZHON_000053,zhongbiao,未知,中南大学交叉学科大楼空调及配套安装采购项目中标公告,中南大学交叉学科大楼空调及配套安装采购项目,HZ20250205-0398,2025/12/29,中南大学,智埔国际建设集团有限公司,湖南正海现代实验室设备有限公司,5788588,未知,湖南省,湖南省,长沙市,岳麓区,"{""address"": ""湖南省"", ""agency"": ""智埔国际建设集团有限公司"", ""buyer_address"": ""长沙市麓山南路932号，中南大学采购与招标管理中心"", ""buyer_contact"": ""0731-88836549"", ""city"": ""长沙市"", ""contract_number"": ""HZ20250205-0398"", ""contract_sign_date"": ""2025年12月29日 18:06"", ""county"": ""岳麓区"", ""file_name"": ""zhongbiao_1767007785_17.txt"", ""id"": 114.0, ""industry"": ""其他"", ""main_target_name"": ""其他"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""长沙市岳麓区文轩路27号麓谷企业广场B5栋5楼 代理机构联系方式: 0731-89670268"", ""performance_info"": ""详见合同"", ""procurement_method"": ""公开招标"", ""project_name"": ""中南大学交叉学科大楼空调及配套安装采购项目"", ""project_num"": ""HZ20250205-0398"", ""province"": ""湖南省"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""中南大学"", ""source"": ""zhongbiao"", ""specs"": ""详见招标文件"", ""supplier_address"": ""湖南省长沙市岳麓区学士街道学士路336号湖南省检验检测特色产业园A1栋16楼"", ""supplier_contact"": ""陈老师"", ""title"": ""中南大学交叉学科大楼空调及配套安装采购项目中标公告"", ""win_amount"": ""5788588"", ""winner"": ""湖南正海现代实验室设备有限公司""}"
ZHON_000054,zhongbiao,未知,东南大学生物科学与医学工程学院快速基因测序仪采购项目中标公告,东南大学生物科学与医学工程学院快速基因测序仪采购项目,JSTCC2501118082（SEU-ZB-251197）,2025/12/29,东南大学,未知,江苏海外集团国际技术工程有限公司,940000,未知,江苏省,江苏省,南京市,建邺区,"{""address"": ""江苏省"", ""buyer_address"": ""江苏省南京市玄武区四牌楼2号"", ""buyer_contact"": ""生物科学与医学工程学院：宫老师，18051960563 ；实验室与设备管理处：刘老师，025-83792693"", ""city"": ""南京市"", ""contract_number"": ""JSTCC2501118082（SEU-ZB-251197）"", ""contract_sign_date"": ""2025年12月29日 18:06"", ""county"": ""建邺区"", ""file_name"": ""zhongbiao_1767007791_19.txt"", ""id"": 116.0, ""industry"": ""建筑工程"", ""main_target_name"": ""工程"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""代理机构联系方式: 汪律、姜瑶、陈诚，025-83240902、83249926、83248600"", ""performance_info"": ""详见合同"", ""procurement_method"": ""公开招标"", ""project_name"": ""东南大学生物科学与医学工程学院快速基因测序仪采购项目"", ""project_num"": ""JSTCC2501118082（SEU-ZB-251197）"", ""province"": ""江苏省"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""东南大学"", ""source"": ""zhongbiao"", ""specs"": ""详见招标文件"", ""supplier_address"": ""南京市建邺区云龙山路56号大唐科技大厦A座16层"", ""supplier_contact"": ""顾建钧"", ""title"": ""东南大学生物科学与医学工程学院快速基因测序仪采购项目中标公告"", ""win_amount"": ""940000"", ""winner"": ""江苏海外集团国际技术工程有限公司""}"
ZHON_000055,zhongbiao,未知,黄陵县自然资源局黄陵县2024年土地综合整治项目中标结果公告,黄陵县2024年土地综合整治项目,SXTY-2025-172,2025/12/29,黄陵县自然资源局,陕西天鹰项目管理有限公司,延安朝恒建筑工程有限公司,4749866.81,未知,陕西省,陕西省,延安市,宝塔区,"{""address"": ""陕西省"", ""agency"": ""陕西天鹰项目管理有限公司"", ""buyer_address"": ""黄陵县桥山街道办高阳路"", ""buyer_contact"": ""13571110196"", ""city"": ""延安市"", ""contract_number"": ""SXTY-2025-172"", ""contract_sign_date"": ""2025年12月29日 18:03"", ""county"": ""宝塔区"", ""file_name"": ""zhongbiao_1767007804_3.txt"", ""id"": 119.0, ""industry"": ""其他"", ""main_target_name"": ""施工范围"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""陕西省延安市黄陵县商业街桥林小区原交警队办公楼二楼 代理机构联系方式: 17349171999"", ""performance_info"": ""详见合同"", ""procurement_method"": ""公开招标"", ""project_name"": ""黄陵县2024年土地综合整治项目"", ""project_num"": ""SXTY-2025-172"", ""province"": ""陕西省"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""黄陵县自然资源局"", ""source"": ""zhongbiao"", ""specs"": ""详见招标文件"", ""supplier_address"": ""陕西省延安市宝塔区"", ""supplier_contact"": ""刘昀鑫"", ""title"": ""黄陵县自然资源局黄陵县2024年土地综合整治项目中标结果公告"", ""win_amount"": ""4749866.81"", ""winner"": ""延安朝恒建筑工程有限公司""}"
ZHON_000056,zhongbiao,未知,国家税务总局奎屯市税务局2026年食堂食材采购项目中标公告,国家税务总局奎屯市税务局2026年食堂食材采购项目,XJ2025-DLGK-A0116-B00,2025/12/29,国家税务总局奎屯市税务局,未知,奎屯鼎鲜商贸有限公司,928000,未知,全国,新疆,犁哈萨克自治州,未知,"{""address"": ""全国"", ""buyer_address"": ""奎屯市北京东路5号"", ""buyer_contact"": ""何荣/0999-8031372"", ""city"": ""犁哈萨克自治州"", ""contract_number"": ""XJ2025-DLGK-A0116-B00"", ""contract_sign_date"": ""2025年12月29日 18:02"", ""file_name"": ""zhongbiao_1767007809_4.txt"", ""id"": 120.0, ""industry"": ""其他"", ""main_target_name"": ""其他"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""代理机构联系方式: 潘永华/13394996638"", ""performance_info"": ""详见合同"", ""procurement_method"": ""公开招标"", ""project_name"": ""国家税务总局奎屯市税务局2026年食堂食材采购项目"", ""project_num"": ""XJ2025-DLGK-A0116-B00"", ""province"": ""新疆"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""国家税务总局奎屯市税务局"", ""source"": ""zhongbiao"", ""specs"": ""详见招标文件"", ""supplier_address"": ""新疆伊犁哈萨克自治州奎屯市乌鲁木齐西路街道北京西路89-5-33号（丝路亚欧农产品流通中心）"", ""supplier_contact"": ""何荣"", ""title"": ""国家税务总局奎屯市税务局2026年食堂食材采购项目中标公告"", ""win_amount"": ""928000"", ""winner"": ""奎屯鼎鲜商贸有限公司""}"
ZHON_000057,zhongbiao,未知,上海铁路公安局徐州公安处交管支队2026年协警服务采购项目中标公告,交管支队2026年协警服务采购项目,JSZJ-G(2025)474,2025/12/29,上海铁路公安局徐州公安处,未知,江苏精武特卫保安服务有限公司,1966800,未知,江苏省,江苏省,徐州市,云龙区,"{""address"": ""江苏省"", ""buyer_address"": ""徐州市云龙区津浦西路192号"", ""buyer_contact"": ""钱老师0516-83923168"", ""city"": ""徐州市"", ""contract_number"": ""JSZJ-G(2025)474"", ""contract_sign_date"": ""2025年12月29日 18:02"", ""county"": ""云龙区"", ""file_name"": ""zhongbiao_1767007814_6.txt"", ""id"": 122.0, ""industry"": ""服务业"", ""main_target_name"": ""服务"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""代理机构联系方式: 冯老师0516-83200975"", ""performance_info"": ""服务标准"", ""procurement_method"": ""公开招标"", ""project_name"": ""交管支队2026年协警服务采购项目"", ""project_num"": ""JSZJ-G(2025)474"", ""province"": ""江苏省"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""上海铁路公安局徐州公安处"", ""source"": ""zhongbiao"", ""specs"": ""服务要求"", ""supplier_address"": ""江苏省徐州市云龙区民主南路3号综合楼7-701"", ""supplier_contact"": ""钱老师"", ""title"": ""上海铁路公安局徐州公安处交管支队2026年协警服务采购项目中标公告"", ""win_amount"": ""1966800"", ""winner"": ""江苏精武特卫保安服务有限公司""}"
ZHON_000058,zhongbiao,未知,国家税务总局陕西省税务局2025年数据服务项目中标公告,国家税务总局陕西省税务局2025年数据服务项目,SXSW-ZFCG-2025038,2025/12/29,国家税务总局陕西省税务局,未知,浙江天正信息科技有限公司,1505000,未知,陕西省,浙江省,杭州市,未知,"{""address"": ""陕西省"", ""buyer_address"": ""陕西省西安市二环南路西段39号"", ""buyer_contact"": ""苗老师 029-87695195"", ""city"": ""杭州市"", ""contract_number"": ""SXSW-ZFCG-2025038"", ""contract_sign_date"": ""2025年12月29日 18:02"", ""file_name"": ""zhongbiao_1767007823_8.txt"", ""id"": 124.0, ""industry"": ""信息技术"", ""main_target_name"": ""服务"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""代理机构联系方式: 孙童欣 胡怡洁 马演 曹婷 王宇轩 蔡丹 029-88110800转8033"", ""performance_info"": ""服务标准"", ""procurement_method"": ""公开招标"", ""project_name"": ""国家税务总局陕西省税务局2025年数据服务项目"", ""project_num"": ""SXSW-ZFCG-2025038"", ""province"": ""浙江省"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""国家税务总局陕西省税务局"", ""source"": ""zhongbiao"", ""specs"": ""服务要求"", ""supplier_address"": ""浙江省杭州市环城西路33号"", ""supplier_contact"": ""孙童欣 胡怡洁 马演 曹婷 王宇轩 蔡丹"", ""title"": ""国家税务总局陕西省税务局2025年数据服务项目中标公告"", ""win_amount"": ""1505000"", ""winner"": ""浙江天正信息科技有限公司""}"
ZHON_000059,zhongbiao,未知,国家税务总局陕西省税务局2025年应用支撑平台等系统运行维护项目中标公告,国家税务总局陕西省税务局2025年应用支撑平台等系统运行维护项目,SXSW-ZFCG-2025039,2025/12/29,国家税务总局陕西省税务局,未知,中煤航测遥感集团有限公司,358800,未知,陕西省,陕西省,西安市,未知,"{""address"": ""陕西省"", ""buyer_address"": ""陕西省西安市二环南路西段39号"", ""buyer_contact"": ""苗老师 029-87695195"", ""city"": ""西安市"", ""contract_number"": ""SXSW-ZFCG-2025039"", ""contract_sign_date"": ""2025年12月29日 18:01"", ""file_name"": ""zhongbiao_1767007847_13.txt"", ""id"": 129.0, ""industry"": ""软件开发"", ""main_target_name"": ""其他"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""代理机构联系方式: 祁鑫 张爽 马演 曹婷 王宇轩 蔡丹029-88110800转8032"", ""performance_info"": ""服务标准"", ""procurement_method"": ""公开招标"", ""project_name"": ""国家税务总局陕西省税务局2025年应用支撑平台等系统运行维护项目"", ""project_num"": ""SXSW-ZFCG-2025039"", ""province"": ""陕西省"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""国家税务总局陕西省税务局"", ""source"": ""zhongbiao"", ""specs"": ""服务要求"", ""supplier_address"": ""西安市航天基地神舟四路216号"", ""supplier_contact"": ""祁鑫 张爽 马演 曹婷 王宇轩 蔡丹"", ""title"": ""国家税务总局陕西省税务局2025年应用支撑平台等系统运行维护项目中标公告"", ""win_amount"": ""358800"", ""winner"": ""中煤航测遥感集团有限公司""}"
ZHON_000060,zhongbiao,未知,武汉市硚口区民政局2026年硚口区民政局社会救助能力提升项目结果公告,武汉市硚口区民政局2026年硚口区民政局社会救助能力提升项目结果公告,未知,2025/12/29,武汉市硚口区民政局,未知,武汉市慧琛社会工作服务中心,39.2,未知,湖北省,湖北省,武汉市,武昌区,"{""address"": ""湖北省"", ""buyer_contact"": ""027-83803893"", ""city"": ""武汉市"", ""contract_sign_date"": ""2025年12月29日 18:00"", ""county"": ""武昌区"", ""file_name"": ""zhongbiao_1767007855_15.txt"", ""id"": 131.0, ""industry"": ""其他"", ""main_target_name"": ""其他"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""代理机构联系方式: 18062505478"", ""performance_info"": ""自合同签订之日起1年，服务期满后采购人可根据预算安排及成交供应商履约情况、考核情况决定是否续签下一年度合同，最多续签两次。"", ""procurement_method"": ""公开招标"", ""project_name"": ""武汉市硚口区民政局2026年硚口区民政局社会救助能力提升项目结果公告"", ""province"": ""湖北省"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""武汉市硚口区民政局"", ""source"": ""zhongbiao"", ""specs"": ""详见磋商文件"", ""stage"": ""结果公告"", ""supplier_address"": ""武汉市武昌区和平大道980杨园新村B1栋底层9号"", ""supplier_contact"": ""李工"", ""title"": ""武汉市硚口区民政局2026年硚口区民政局社会救助能力提升项目结果公告"", ""win_amount"": ""39.20"", ""winner"": ""武汉市慧琛社会工作服务中心""}"
ZHON_000061,zhongbiao,未知,2026-2028年宜昌市职工大额补助承办服务项目中标结果公告,2026-2028年宜昌市职工大额补助承办服务项目中标结果公告,未知,2025/12/29,宜昌市医疗保障服务中心,未知,中国太平洋人寿保险股份有限公司宜昌中心支公司,40,未知,湖北省,湖北省,宜昌市,伍家岗区,"{""address"": ""湖北省"", ""buyer_contact"": ""07176756952"", ""city"": ""宜昌市"", ""contract_sign_date"": ""2025年12月29日 18:00"", ""county"": ""伍家岗区"", ""file_name"": ""zhongbiao_1767007859_16.txt"", ""id"": 132.0, ""industry"": ""服务业"", ""main_target_name"": ""服务"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""代理机构联系方式: 15271498555"", ""performance_info"": ""按照招标文件相关要求及投标文件相关内容执行"", ""procurement_method"": ""公开招标"", ""project_name"": ""2026-2028年宜昌市职工大额补助承办服务项目中标结果公告"", ""province"": ""湖北省"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""宜昌市医疗保障服务中心"", ""source"": ""zhongbiao"", ""specs"": ""根据湖北省人民政府办公厅《关于印发湖北省政府集中采购目录及标准（2021年版）的通知》（鄂政办发〔2020〕56号）和《市人民政府办公室关于印发<宜昌市职工大额医疗费用补助实施办法>的通知》（宜府办发〔2023〕53号），拟公开招标选定宜昌市2026-2028年职工大额补助服务承办机构。（详见招标文件\""第三章 采购需求\""）。"", ""stage"": ""中标结果公告"", ""supplier_address"": ""湖北省宜昌市伍家岗区沿江大道185号3、4、10层"", ""supplier_contact"": ""何乃晋"", ""title"": ""2026-2028年宜昌市职工大额补助承办服务项目中标结果公告"", ""win_amount"": ""40"", ""winner"": ""中国太平洋人寿保险股份有限公司宜昌中心支公司""}"
ZHON_000062,zhongbiao,未知,荆州市养老保险服务中心荆州市2025年度建筑项目重点企业工伤预防政策宣传培训项目第二次成交结果公告,荆州市养老保险服务中心荆州市2025年度建筑项目重点企业工伤预防政策宣传培训项目第二次成交结果公告,未知,2025/12/29,荆州市养老保险服务中心,未知,武汉博晟安全技术股份有限公司,176.55,未知,全国,未知,武汉市,东湖新技术开发区,"{""address"": ""全国"", ""buyer_contact"": ""0716-8252039"", ""city"": ""武汉市"", ""contract_sign_date"": ""2025年12月29日 18:00"", ""county"": ""东湖新技术开发区"", ""file_name"": ""zhongbiao_1767007860_17.txt"", ""id"": 133.0, ""industry"": ""教育"", ""main_target_name"": ""服务"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""代理机构联系方式: 0716-8849610"", ""performance_info"": ""自合同签订后一年内完成全部服务工作。"", ""procurement_method"": ""公开招标"", ""project_name"": ""荆州市养老保险服务中心荆州市2025年度建筑项目重点企业工伤预防政策宣传培训项目第二次成交结果公告"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""荆州市养老保险服务中心"", ""source"": ""zhongbiao"", ""specs"": ""详见竞争性磋商文件第三章"", ""stage"": ""成交结果公告"", ""supplier_address"": ""武汉市东湖新技术开发区软件园东路1号软件产业4.1期B2栋3层01-02室、4层01-02室（自贸区武汉片区）"", ""supplier_contact"": ""邓家坤"", ""title"": ""荆州市养老保险服务中心荆州市2025年度建筑项目重点企业工伤预防政策宣传培训项目第二次成交结果公告"", ""win_amount"": ""176.55"", ""winner"": ""武汉博晟安全技术股份有限公司""}"
ZHON_000063,zhongbiao,未知,行政科室相关管理系统结果公告（采购包1、2）,行政科室相关管理系统,[350501]BW[GK]2025003,2025/12/29,泉州市第一医院,福建博文招标代理有限公司,北京时医康科技发展有限公司,600000,未知,北京市,北京市,北京市,朝阳区,"{""address"": ""北京市"", ""agency"": ""福建博文招标代理有限公司"", ""city"": ""北京市"", ""contract_number"": ""[350501]BW[GK]2025003"", ""contract_sign_date"": ""2025年12月29日 18:00"", ""county"": ""朝阳区"", ""file_name"": ""zhongbiao_1767007862_18.txt"", ""id"": 134.0, ""industry"": ""软件开发"", ""main_target_name"": ""报价明细内容"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""泉州市丰泽区城东街道普济路168号3幢B座306室 代理机构联系方式: 0595-22328433"", ""performance_info"": ""单位"", ""procurement_method"": ""公开招标"", ""project_name"": ""行政科室相关管理系统"", ""project_num"": ""[350501]BW[GK]2025003"", ""province"": ""北京市"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""泉州市第一医院"", ""source"": ""zhongbiao"", ""specs"": ""服务要求"", ""supplier_address"": ""北京市朝阳区芍药居（煤炭印刷厂）1幢3层8308室"", ""supplier_contact"": ""孙轶群"", ""title"": ""行政科室相关管理系统结果公告（采购包1、2）"", ""win_amount"": ""600000"", ""winner"": ""北京时医康科技发展有限公司""}"
